series number,product type,model,repair operation number,previous repair operation number,time since previous repair,censored,age after repair,Component A,Component B,Component C,Component D,Component E,Component F,Component H,Component I,Component J,Component K
sn_001080,product B,V1E2,po_002890,MFG,6234,0,6234,0,0,0,0,1,1,0,0,0,0
sn_001080,product B,V1E2,po_002891,po_002890,5294,1,11478,0,0,0,0,0,0,0,0,0,0
sn_001081,product B,V1E2,po_002892,MFG,466,0,466,0,0,0,0,1,0,0,0,0,0
sn_001081,product B,V1E2,po_002893,po_002892,5202,0,5618,0,0,0,0,1,0,0,0,0,0
sn_001081,product B,V1E2,po_002894,po_002893,5870,1,11438,0,0,0,0,0,0,0,0,0,0
sn_001082,product B,V1E2,po_002895,MFG,11478,1,11478,0,0,0,0,0,0,0,0,0,0
sn_001083,product B,V1E2,po_002896,MFG,11474,1,11474,0,0,0,0,0,0,0,0,0,0
sn_001084,product B,V1E2,po_002897,po_002900,5338,0,5338,0,0,0,0,1,0,0,0,0,0
sn_001084,product B,V1E3,po_002898,po_002897,1258,0,6546,1,1,1,1,0,0,0,0,0,0
sn_001084,product B,V1E3,po_002899,po_002898,842,0,7338,1,1,0,0,0,0,0,0,0,1
sn_001084,product B,V1E2,po_002900,MFG,3094,0,10382,0,0,0,0,0,1,0,0,0,0
sn_001084,product B,V1E2,po_002901,po_002900,8430,1,18762,0,0,0,0,0,0,0,0,0,0
sn_001085,product B,V1E2,po_002902,MFG,11470,1,11470,0,0,0,0,0,0,0,0,0,0
sn_001086,product B,V1E2,po_002903,MFG,4882,0,4882,0,0,0,0,1,0,0,0,0,0
sn_001086,product B,V1E2,po_002904,po_002903,6638,1,11470,0,0,0,0,0,0,0,0,0,0
sn_001087,product B,V1E2,po_002905,MFG,1054,0,1054,0,0,0,0,0,1,0,0,0,0
sn_001087,product B,V1E2,po_002906,po_002905,4022,0,5026,0,0,0,0,1,0,0,0,0,0
sn_001087,product B,V1E2,po_002907,po_002906,6362,0,11338,0,0,0,0,1,0,0,0,0,0
sn_001087,product B,V1E3,po_002908,po_002907,106,1,11394,0,0,0,0,0,0,0,0,0,0
sn_001088,product B,V1E2,po_002909,MFG,850,0,850,0,0,0,0,0,1,0,1,0,0
sn_001088,product B,V1E2,po_002910,po_002909,10670,1,11470,0,0,0,0,0,0,0,0,0,0
sn_001089,product B,V1E2,po_002911,MFG,5034,0,5034,0,0,0,0,1,0,0,0,0,0
sn_001089,product B,V1E2,po_002912,po_002911,6486,1,11470,0,0,0,0,0,0,0,0,0,0
sn_001090,product B,V1E2,po_002913,MFG,1054,0,1054,0,0,0,0,0,1,0,0,0,0
sn_001090,product B,V1E2,po_002914,po_002913,10466,1,11470,0,0,0,0,0,0,0,0,0,0
sn_001091,product B,V1E2,po_002915,MFG,918,1,918,0,0,0,0,0,0,0,0,0,0
sn_001092,product B,V1E2,po_002916,MFG,11454,1,11454,0,0,0,0,0,0,0,0,0,0
sn_001093,product B,V1E2,po_002917,MFG,1722,0,1722,0,0,0,0,1,1,0,0,0,0
sn_001093,product B,V1E2,po_002918,po_002917,5354,1,7026,0,0,0,0,1,0,0,0,0,0
sn_001094,product B,V1E2,po_002919,MFG,1702,0,1702,0,0,0,0,1,1,0,0,0,0
sn_001094,product B,V1E2,po_002920,po_002919,2158,0,3810,0,0,0,0,0,1,0,1,0,0
sn_001094,product B,V1E2,po_002921,po_002920,2534,0,6294,0,0,0,0,1,0,0,0,0,0
sn_001094,product B,V1E2,po_002922,po_002921,5182,1,11426,0,0,0,0,0,0,0,0,0,0
sn_001095,product B,V1E2,po_002923,MFG,1946,0,1946,0,0,0,0,1,1,0,0,0,0
sn_001095,product B,V1E2,po_002924,po_002923,9550,1,11446,0,0,0,0,0,0,0,0,0,0
sn_001096,product B,V1E2,po_002925,MFG,11446,1,11446,0,0,0,0,0,0,0,0,0,0
sn_001097,product B,V1E2,po_002926,MFG,1662,0,1662,0,0,0,0,1,1,0,0,0,0
sn_001097,product B,V1E2,po_002927,po_002926,6410,0,8022,0,0,0,0,1,0,0,0,0,0
sn_001097,product B,V1E2,po_002928,po_002927,3446,1,11418,0,0,0,0,0,0,0,0,0,0
sn_001098,product B,V1E2,po_002929,MFG,11442,1,11442,0,0,0,0,0,0,0,0,0,0
sn_001099,product B,V1E2,po_002930,MFG,5310,0,5310,0,0,0,0,0,1,0,0,0,0
sn_001099,product B,V1E2,po_002931,po_002930,4398,0,9658,0,0,0,0,1,0,0,0,0,0
sn_001099,product B,V1E3,po_002932,po_002931,1734,1,11342,0,0,0,0,0,0,0,0,0,0
sn_001100,product B,V1E2,po_002933,MFG,11442,1,11442,0,0,0,0,0,0,0,0,0,0
sn_001101,product B,V1E2,po_002934,MFG,622,0,622,0,0,0,0,1,1,0,0,0,0
sn_001101,product B,V1E2,po_002935,po_002934,6010,0,6582,0,0,0,0,1,0,0,0,0,0
sn_001101,product B,V1E2,po_002936,po_002935,4874,1,11406,0,0,0,0,0,0,0,0,0,0
sn_001102,product B,V1E2,po_002937,MFG,11442,1,11442,0,0,0,0,0,0,0,0,0,0
sn_001103,product B,V1E2,po_002938,MFG,6882,1,6882,0,0,0,0,1,0,0,0,0,0
sn_001104,product B,V1E2,po_002939,MFG,3230,0,3230,0,0,0,0,1,1,0,0,0,0
sn_001104,product B,V1E2,po_002940,po_002939,4230,0,7410,0,0,0,0,1,0,0,0,0,0
sn_001104,product B,V1E2,po_002941,po_002940,1710,1,9070,0,0,0,0,0,1,0,0,0,0
sn_001104,product B,V1E3,po_002942,po_002940,4030,1,13050,0,0,0,0,0,0,0,0,0,0
sn_001105,product B,V1E2,po_002943,MFG,4890,0,4890,0,0,0,0,1,0,0,0,0,0
sn_001105,product B,V1E2,po_002944,po_002943,6586,1,11426,0,0,0,0,0,0,0,0,0,0
sn_001106,product B,V1E2,po_002945,MFG,3322,0,3322,0,0,0,1,1,0,0,0,0,0
sn_001106,product B,V1E2,po_002946,po_002945,4482,0,7754,0,0,0,0,1,0,0,0,0,0
sn_001106,product B,V1E2,po_002947,po_002946,3690,1,11394,0,0,0,0,0,0,0,0,0,0
sn_001107,product B,V1E2,po_002948,MFG,894,0,894,0,0,0,0,0,1,0,0,0,0
sn_001107,product B,V1E2,po_002949,po_002948,3042,0,3886,0,1,0,0,1,0,1,0,0,0
sn_001107,product B,V1E2,po_002950,po_002949,1134,0,4970,0,0,0,0,0,0,0,0,0,0
sn_001107,product B,V1E2,po_002951,po_002950,6382,1,11302,0,0,0,0,0,0,0,0,0,0
sn_001108,product B,V1E2,po_002952,MFG,5598,0,5598,0,0,0,0,1,1,0,0,0,0
sn_001108,product B,V1E2,po_002953,po_002952,5578,0,11126,0,0,0,0,1,1,0,0,0,0
sn_001108,product B,V1E3,po_002954,po_002953,314,1,11390,0,0,0,0,0,0,0,0,0,0
sn_001109,product B,V1E2,po_002955,MFG,4510,0,4510,0,0,0,0,1,0,0,0,0,0
sn_001109,product B,V1E2,po_002956,po_002955,4082,0,8542,0,0,0,0,1,0,0,0,0,0
sn_001109,product B,V1E3,po_002957,po_002956,2874,1,11366,0,0,0,0,0,0,0,0,0,0
sn_001110,product B,V1E2,po_002958,MFG,3598,0,3598,0,0,0,0,1,0,0,0,0,0
sn_001110,product B,V1E2,po_002959,po_002958,7870,1,11418,0,0,0,0,0,0,0,0,0,0
sn_001111,product B,V1E2,po_002960,MFG,11418,1,11418,0,0,0,0,0,0,0,0,0,0
sn_001112,product B,V1E2,po_002961,MFG,7210,1,7210,0,0,0,0,1,0,0,0,0,0
sn_001113,product B,V1E2,po_002962,MFG,1854,0,1854,0,0,0,0,1,1,0,0,0,0
sn_001113,product B,V1E2,po_002963,po_002962,5522,0,7326,0,0,0,0,1,1,0,0,0,0
sn_001113,product B,V1E2,po_002964,po_002963,4110,1,11386,0,0,0,0,0,0,0,0,0,0
sn_001114,product B,V1E2,po_002965,MFG,1322,0,1322,0,0,0,0,1,0,0,0,0,0
sn_001114,product B,V1E2,po_002966,po_002965,4854,0,6126,0,0,0,0,1,0,0,0,0,0
sn_001114,product B,V1E2,po_002967,po_002966,826,0,6902,0,0,0,0,1,0,0,0,0,0
sn_001114,product B,V1E2,po_002968,po_002967,4422,1,11274,0,0,0,0,0,0,0,0,0,0
sn_001115,product B,V1E2,po_002969,MFG,502,0,502,0,0,0,0,0,0,0,0,0,0
sn_001115,product B,V1E2,po_002970,po_002969,186,0,638,0,0,0,0,0,0,0,0,0,0
sn_001115,product B,V1E2,po_002971,po_002970,10754,1,11342,0,0,0,0,0,0,0,0,0,0
sn_001116,product B,V1E2,po_002972,MFG,11394,1,11394,0,0,0,0,0,0,0,0,0,0
sn_001117,product B,V1E2,po_002973,MFG,6354,1,6354,0,0,0,0,1,0,0,0,0,0
sn_001118,product B,V1E2,po_002974,MFG,4442,0,4442,0,0,0,0,1,0,0,0,0,0
sn_001118,product B,V1E2,po_002975,po_002974,7002,1,11394,0,0,0,0,0,0,0,0,0,0
sn_001119,product B,V1E2,po_002976,MFG,11314,1,11314,0,0,0,0,0,0,0,0,0,0
sn_001120,product B,V1E2,po_002977,MFG,542,0,542,0,0,0,0,1,0,0,0,0,0
sn_001120,product B,V1E2,po_002978,po_002977,6790,0,7282,0,0,0,1,1,0,0,0,0,0
sn_001120,product B,V1E2,po_002979,po_002978,4114,1,11346,0,0,0,0,0,0,0,0,0,0
sn_001121,product B,V1E2,po_002980,MFG,1918,0,1918,0,0,0,0,1,0,0,0,0,0
sn_001121,product B,V1E2,po_002981,po_002980,5482,0,7350,0,0,0,0,1,1,0,0,0,0
sn_001121,product B,V1E2,po_002982,po_002981,426,0,7726,0,0,0,0,0,1,0,0,0,0
sn_001121,product B,V1E2,po_002983,po_002982,3618,1,11294,0,0,0,0,0,0,0,0,0,0
sn_001122,product B,V1E2,po_002984,MFG,6062,0,6062,0,0,0,0,1,1,0,0,0,0
sn_001122,product B,V1E2,po_002985,po_002984,5378,1,11390,0,0,0,0,0,0,0,0,0,0
sn_001123,product B,V1E2,po_002986,MFG,666,0,666,0,0,0,0,0,1,0,0,0,0
sn_001123,product B,V1E2,po_002987,po_002986,502,0,1118,0,0,0,0,1,0,0,0,0,0
sn_001123,product B,V1E2,po_002988,po_002987,778,0,1846,0,0,0,0,0,0,0,0,0,0
sn_001123,product B,V1E2,po_002989,po_002988,742,0,2538,0,0,0,0,0,0,0,0,0,0
sn_001123,product B,V1E2,po_002990,po_002989,1802,1,4290,0,0,0,0,0,0,0,0,0,0
sn_001124,product B,V1E2,po_002991,MFG,330,0,330,0,0,0,0,0,1,0,0,0,0
sn_001124,product B,V1E2,po_002992,po_002991,3762,1,4042,0,0,0,0,0,0,0,0,0,0
sn_001125,product B,V1E2,po_002993,MFG,934,0,934,0,0,0,0,0,1,0,0,0,0
sn_001125,product B,V1E2,po_002994,po_002993,4698,0,5582,0,0,0,0,1,0,0,0,0,0
sn_001125,product B,V1E2,po_002995,po_002994,5774,1,11306,0,0,0,0,0,0,0,0,0,0
sn_001126,product B,V1E2,po_002996,MFG,2990,0,2990,1,1,1,0,1,0,1,0,0,0
sn_001126,product B,V1E2,po_002997,po_002996,3102,0,6042,0,0,0,0,1,1,0,0,0,0
sn_001126,product B,V1E2,po_002998,po_002997,5314,1,11306,0,0,0,0,0,0,0,0,0,0
sn_001127,product B,V1E2,po_002999,MFG,4450,0,4450,0,0,0,0,1,0,0,0,0,0
sn_001127,product B,V1E2,po_003000,po_002999,1914,0,6314,0,0,0,0,0,0,0,0,0,0
sn_001127,product B,V1E2,po_003001,po_003000,5070,1,11334,0,0,0,0,0,0,0,0,0,0
sn_001128,product B,V1E2,po_003002,MFG,4858,0,4858,0,0,0,0,1,1,0,0,0,0
sn_001128,product B,V1E2,po_003003,po_003002,4482,0,9290,0,0,0,0,1,0,0,0,0,0
sn_001128,product B,V1E3,po_003004,po_003003,2094,1,11334,0,0,0,0,0,0,0,0,0,0
sn_001129,product B,V1E2,po_003005,MFG,5206,0,5206,0,0,0,0,1,0,0,0,0,0
sn_001129,product B,V1E2,po_003006,po_003005,6214,1,11370,0,0,0,0,0,0,0,0,0,0
sn_001130,product B,V1E2,po_003007,MFG,11370,1,11370,0,0,0,0,0,0,0,0,0,0
sn_001131,product B,V1E2,po_003008,MFG,4926,0,4926,0,0,0,0,1,0,0,0,0,0
sn_001131,product B,V1E2,po_003009,po_003008,662,0,5538,0,0,0,0,0,0,0,0,0,0
sn_001131,product B,V1E2,po_003010,po_003009,5854,1,11342,0,0,0,0,0,0,0,0,0,0
sn_001132,product B,V1E2,po_003011,MFG,4774,0,4774,0,0,0,0,1,0,0,0,0,0
sn_001132,product B,V1E2,po_003012,po_003011,6638,1,11362,0,0,0,0,0,0,0,0,0,0
sn_001133,product B,V1E2,po_003013,MFG,10182,0,10182,0,0,0,0,1,0,0,0,0,0
sn_001133,product B,V1E3,po_003014,po_003013,1034,1,11166,0,0,0,0,0,0,0,0,0,0
sn_001134,product B,V1E2,po_003015,MFG,4642,0,4642,0,0,0,0,1,1,0,0,0,0
sn_001134,product B,V1E2,po_003016,po_003015,2402,0,6994,1,1,0,1,0,0,0,0,0,0
sn_001134,product B,V1E2,po_003017,po_003016,4374,1,11318,0,0,0,0,0,0,0,0,0,0
sn_001135,product B,V1E2,po_003018,MFG,3070,0,3070,0,0,0,0,1,0,0,0,0,0
sn_001135,product B,V1E2,po_003019,po_003018,2262,0,5282,0,0,0,0,0,0,0,0,0,0
sn_001135,product B,V1E2,po_003020,po_003019,1958,1,7190,0,0,0,0,0,0,0,0,0,0
sn_001136,product B,V1E2,po_003021,MFG,4642,0,4642,0,1,0,0,1,0,0,0,0,0
sn_001136,product B,V1E2,po_003022,po_003021,5590,0,10182,0,0,0,0,1,1,0,0,0,0
sn_001136,product B,V1E3,po_003023,po_003022,1174,1,11306,0,0,0,0,0,0,0,0,0,0
sn_001137,product B,V1E2,po_003024,MFG,2954,0,2954,0,0,0,0,1,1,0,0,0,0
sn_001137,product B,V1E2,po_003025,po_003024,4510,0,7414,0,0,0,0,1,0,0,0,0,0
sn_001137,product B,V1E2,po_003026,po_003025,3942,1,11306,0,0,0,0,0,0,0,0,0,0
sn_001138,product B,V1E2,po_003027,MFG,11338,1,11338,0,0,0,0,0,0,0,0,0,0
sn_001139,product B,V1E2,po_003028,MFG,11338,1,11338,0,0,0,0,0,0,0,0,0,0
sn_001140,product B,V1E2,po_003029,MFG,11338,1,11338,0,0,0,0,0,0,0,0,0,0
sn_001141,product B,V1E2,po_003030,MFG,5586,0,5586,0,0,0,0,1,1,0,0,0,0
sn_001141,product B,V1E2,po_003031,po_003030,4722,0,10258,0,0,0,0,1,0,0,0,0,0
sn_001141,product B,V1E3,po_003032,po_003031,1098,1,11306,0,0,0,0,0,0,0,0,0,0
sn_001142,product B,V1E2,po_003033,MFG,1614,0,1614,0,0,0,0,0,1,0,0,0,0
sn_001142,product B,V1E2,po_003034,po_003033,4114,0,5678,0,0,0,0,0,0,0,0,0,0
sn_001142,product B,V1E2,po_003035,po_003034,1906,0,7534,0,0,0,0,1,0,0,0,0,0
sn_001142,product B,V1E2,po_003036,po_003035,3778,1,11262,0,0,0,0,0,0,0,0,0,0
sn_001143,product B,V1E2,po_003037,MFG,6006,0,6006,0,0,0,0,1,0,0,0,0,0
sn_001143,product B,V1E2,po_003038,po_003037,5374,1,11330,0,0,0,0,0,0,0,0,0,0
sn_001144,product B,V1E2,po_003039,MFG,5866,0,5866,0,0,0,0,1,0,0,0,0,0
sn_001144,product B,V1E2,po_003040,po_003039,5578,1,11394,0,0,0,0,0,0,0,0,0,0
sn_001145,product B,V1E2,po_003041,MFG,1250,0,1250,0,0,0,0,1,1,0,0,0,0
sn_001145,product B,V1E2,po_003042,po_003041,4986,0,6186,0,0,0,0,1,0,0,0,0,0
sn_001145,product B,V1E2,po_003043,po_003042,5230,1,11366,0,0,0,0,0,0,0,0,0,0
sn_001146,product B,V1E2,po_003044,MFG,386,0,386,0,0,0,0,0,0,0,0,0,0
sn_001146,product B,V1E2,po_003045,po_003044,3370,1,3706,0,0,0,0,0,0,0,0,0,0
sn_001146,product B,V1E2,po_003046,po_003045,182,0,3838,0,0,0,0,1,0,0,1,0,0
sn_001146,product B,V1E2,po_003047,po_003046,4154,0,7942,0,0,0,0,1,1,0,0,0,0
sn_001146,product B,V1E3,po_003048,po_003047,3306,1,11198,0,0,0,0,0,0,0,0,0,0
sn_001147,product B,V1E2,po_003049,po_003051,1142,0,1142,1,1,1,0,1,1,0,0,0,1
sn_001147,product B,V1E2,po_003050,MFG,6018,0,7110,0,1,0,0,1,1,0,0,0,1
sn_001147,product B,V1E2,po_003051,po_003050,1114,0,8174,0,0,0,0,0,0,0,0,0,0
sn_001147,product B,V1E2,po_003052,po_003051,4290,1,12414,0,0,0,0,0,0,0,0,0,0
sn_001148,product B,V1E2,po_003053,MFG,11366,1,11366,0,0,0,0,0,0,0,0,0,0
sn_001149,product B,V1E2,po_003054,MFG,5442,0,5442,0,0,0,0,1,0,0,0,0,0
sn_001149,product B,V1E2,po_003055,po_003054,2338,0,7730,1,1,0,0,1,0,1,0,0,0
sn_001149,product B,V1E2,po_003056,po_003055,3582,1,11262,0,0,0,0,0,0,0,0,0,0
sn_001150,product B,V1E2,po_003057,MFG,4722,0,4722,0,0,0,0,1,0,0,0,0,0
sn_001150,product B,V1E2,po_003058,po_003057,6686,1,11358,0,0,0,0,0,0,0,0,0,0
sn_001151,product B,V1E2,po_003059,MFG,418,0,418,0,0,0,0,1,0,0,0,0,0
sn_001151,product B,V1E2,po_003060,po_003059,10994,1,11362,0,0,0,0,0,0,0,0,0,0
sn_001152,product B,V1E2,po_003061,MFG,11330,1,11330,0,0,0,0,0,0,0,0,0,0
sn_001153,product B,V1E2,po_003062,MFG,1298,0,1298,0,0,0,0,1,1,0,1,0,0
sn_001153,product B,V1E2,po_003063,po_003062,5114,0,6362,0,0,0,0,1,0,0,0,0,0
sn_001153,product B,V1E2,po_003064,po_003063,4958,1,11270,0,0,0,0,0,0,0,0,0,0
sn_001154,product B,V1E2,po_003065,MFG,3382,0,3382,1,1,1,0,1,0,0,0,0,0
sn_001154,product B,V1E2,po_003066,po_003065,6306,0,9638,0,0,0,0,1,0,0,0,0,0
sn_001154,product B,V1E3,po_003067,po_003066,1702,1,11290,0,0,0,0,0,0,0,0,0,0
sn_001155,product B,V1E2,po_003068,MFG,5890,0,5890,0,0,0,0,1,0,0,0,0,0
sn_001155,product B,V1E2,po_003069,po_003068,5466,1,11306,0,0,0,0,0,0,0,0,0,0
sn_001156,product B,V1E2,po_003070,MFG,878,0,878,0,0,0,0,0,1,0,0,0,0
sn_001156,product B,V1E2,po_003071,po_003070,5286,0,6114,0,0,0,0,1,0,0,0,0,0
sn_001156,product B,V1E2,po_003072,po_003071,5178,1,11242,0,0,0,0,0,0,0,0,0,0
sn_001157,product B,V1E2,po_003073,MFG,886,0,886,0,0,0,0,0,1,0,0,0,0
sn_001157,product B,V1E2,po_003074,po_003073,10354,1,11190,0,0,0,0,0,0,0,0,0,0
sn_001158,product B,V1E2,po_003075,MFG,5834,0,5834,1,1,1,0,1,1,0,0,1,0
sn_001158,product B,V1E2,po_003076,po_003075,2638,0,8422,0,0,0,0,0,1,0,0,0,0
sn_001158,product B,V1E2,po_003077,po_003076,2734,1,11106,0,0,0,0,0,0,0,0,0,0
sn_001159,product B,V1E2,po_003078,MFG,11302,1,11302,0,0,0,0,0,0,0,0,0,0
sn_001160,product B,V1E2,po_003079,MFG,11290,1,11290,0,0,0,0,0,0,0,0,0,0
sn_001161,product B,V1E2,po_003080,MFG,11286,1,11286,0,0,0,0,0,0,0,0,0,0
sn_001162,product B,V1E2,po_003081,MFG,722,0,722,0,0,0,0,0,0,0,0,0,0
sn_001162,product B,V1E2,po_003082,po_003081,10614,1,11286,0,0,0,0,0,0,0,0,0,0
sn_001163,product B,V1E2,po_003083,MFG,5006,0,5006,0,0,0,0,1,0,0,0,0,0
sn_001163,product B,V1E2,po_003084,po_003083,6330,1,11286,0,0,0,0,0,0,0,0,0,0
sn_001164,product B,V1E2,po_003085,MFG,1778,0,1778,0,0,0,0,1,1,0,0,0,0
sn_001164,product B,V1E2,po_003086,po_003085,5566,0,7294,0,0,0,0,1,0,0,0,0,0
sn_001164,product B,V1E2,po_003087,po_003086,3978,1,11222,0,0,0,0,0,0,0,0,0,0
sn_001165,product B,V1E2,po_003088,MFG,5366,0,5366,0,0,0,0,1,0,0,0,0,0
sn_001165,product B,V1E2,po_003089,po_003088,2178,1,7494,0,0,0,0,0,0,0,0,0,0
sn_001166,product B,V1E2,po_003090,MFG,3262,0,3262,0,0,0,0,1,0,0,0,0,0
sn_001166,product B,V1E2,po_003091,po_003090,4774,0,7986,0,0,0,0,1,0,0,0,0,0
sn_001166,product B,V1E3,po_003092,po_003091,3302,1,11238,0,0,0,0,0,0,0,0,0,0
sn_001167,product B,V1E2,po_003093,MFG,5650,0,5650,1,0,1,0,1,0,0,0,0,0
sn_001167,product B,V1E2,po_003094,po_003093,5678,1,11278,0,0,0,0,0,0,0,0,0,0
sn_001168,product B,V1E2,po_003095,MFG,5990,0,5990,0,0,0,0,0,0,0,0,0,0
sn_001168,product B,V1E2,po_003096,po_003095,5310,1,11250,0,0,0,0,0,0,0,0,0,0
sn_001169,product B,V1E2,po_003097,MFG,6126,0,6126,0,0,0,0,1,0,0,0,0,0
sn_001169,product B,V1E2,po_003098,po_003097,5182,1,11258,0,0,0,0,0,0,0,0,0,0
sn_001170,product B,V1E2,po_003099,MFG,5118,0,5118,0,0,0,0,1,0,0,0,0,0
sn_001170,product B,V1E2,po_003100,po_003099,3770,1,8838,0,0,0,0,1,0,0,0,0,0
sn_001170,product B,V1E2,po_003101,po_003099,6206,1,14994,0,0,0,0,0,0,0,0,0,0
sn_001171,product B,V1E2,po_003102,MFG,2418,0,2418,0,0,0,0,0,1,0,0,0,0
sn_001171,product B,V1E2,po_003103,po_003102,5846,0,8214,0,0,0,0,1,0,0,0,0,0
sn_001171,product B,V1E3,po_003104,po_003103,3106,1,11270,0,0,0,0,0,0,0,0,0,0
sn_001172,product B,V1E2,po_003105,MFG,934,0,934,0,0,0,0,0,1,0,0,0,0
sn_001172,product B,V1E2,po_003106,po_003105,4666,0,5550,0,0,0,0,1,0,0,0,0,0
sn_001172,product B,V1E2,po_003107,po_003106,894,0,6394,0,1,0,0,0,1,0,0,0,0
sn_001172,product B,V1E2,po_003108,po_003107,4806,1,11150,0,0,0,0,0,0,0,0,0,0
sn_001173,product B,V1E2,po_003109,MFG,1678,0,1678,0,0,0,0,1,1,0,0,0,0
sn_001173,product B,V1E2,po_003110,po_003109,9630,1,11258,0,0,0,0,0,0,0,0,0,0
sn_001174,product B,V1E2,po_003111,MFG,2778,0,2778,0,0,0,0,0,1,0,0,0,0
sn_001174,product B,V1E2,po_003112,po_003111,5774,0,8502,0,0,0,0,1,1,0,0,0,0
sn_001174,product B,V1E3,po_003113,po_003112,2722,1,11174,0,0,0,0,0,0,0,0,0,0
sn_001175,product B,V1E2,po_003114,MFG,11250,1,11250,0,0,0,0,0,0,0,0,0,0
sn_001176,product B,V1E2,po_003115,MFG,6658,1,6658,0,0,0,0,1,0,0,0,0,0
sn_001177,product B,V1E2,po_003116,MFG,3666,0,3666,0,0,0,0,1,1,0,0,0,0
sn_001177,product B,V1E2,po_003117,po_003116,5898,0,9514,0,0,0,0,1,0,0,0,0,0
sn_001177,product B,V1E3,po_003118,po_003117,1770,1,11234,0,0,0,0,0,0,0,0,0,0
sn_001178,product B,V1E2,po_003119,MFG,4354,0,4354,1,1,1,0,0,0,0,0,0,0
sn_001178,product B,V1E2,po_003120,po_003119,314,0,4618,0,0,0,0,0,1,0,0,0,0
sn_001178,product B,V1E2,po_003121,po_003120,6630,1,11198,0,0,0,0,0,0,0,0,0,0
sn_001179,product B,V1E2,po_003122,MFG,810,0,810,0,0,0,0,0,0,0,0,0,0
sn_001179,product B,V1E2,po_003123,po_003122,4502,0,5262,0,0,0,0,1,0,0,0,0,0
sn_001179,product B,V1E2,po_003124,po_003123,5982,1,11194,0,0,0,0,0,0,0,0,0,0
sn_001180,product B,V1E2,po_003125,MFG,1358,0,1358,0,0,0,0,1,1,0,0,0,0
sn_001180,product B,V1E2,po_003126,po_003125,9942,1,11250,0,0,0,0,0,0,0,0,0,0
sn_001181,product B,V1E2,po_003127,MFG,5458,0,5458,0,0,0,0,0,1,0,0,0,0
sn_001181,product B,V1E2,po_003128,po_003127,4730,0,10138,0,0,0,0,1,0,0,0,0,0
sn_001181,product B,V1E3,po_003129,po_003128,1034,1,11122,0,0,0,0,0,0,0,0,0,0
sn_001182,product B,V1E2,po_003130,MFG,718,0,718,0,0,0,0,1,0,0,0,0,0
sn_001182,product B,V1E2,po_003131,po_003130,5230,0,5898,0,0,0,0,1,0,0,0,0,0
sn_001182,product B,V1E2,po_003132,po_003131,4086,0,9934,0,0,0,0,1,1,0,0,0,0
sn_001182,product B,V1E3,po_003133,po_003132,1194,1,11078,0,0,0,0,0,0,0,0,0,0
sn_001183,product B,V1E2,po_003134,MFG,4442,0,4442,0,0,0,0,1,0,0,0,0,0
sn_001183,product B,V1E2,po_003135,po_003134,1062,0,5454,0,0,0,0,0,1,0,0,0,0
sn_001183,product B,V1E2,po_003136,po_003135,5290,0,10694,0,0,0,0,1,0,0,0,0,0
sn_001183,product B,V1E3,po_003137,po_003136,526,1,11170,0,0,0,0,0,0,0,0,0,0
sn_001184,product B,V1E2,po_003138,MFG,2542,0,2542,0,0,0,0,0,1,0,0,0,0
sn_001184,product B,V1E2,po_003139,po_003138,3742,0,6234,0,1,0,0,0,1,0,1,0,0
sn_001184,product B,V1E2,po_003140,po_003139,4102,0,10286,0,0,0,0,1,0,0,0,0,0
sn_001184,product B,V1E3,po_003141,po_003140,754,1,10990,0,0,0,0,0,0,0,0,0,0
sn_001185,product B,V1E2,po_003142,po_003145,3822,0,3822,0,0,0,0,0,0,0,0,0,0
sn_001185,product B,V1E2,po_003143,po_003142,150,0,3922,0,0,0,0,0,0,0,0,0,0
sn_001185,product B,V1E2,po_003144,po_003143,1618,0,5490,0,0,0,0,0,0,0,0,0,0
sn_001185,product B,V1E2,po_003145,MFG,1954,0,7394,0,0,0,0,1,0,0,0,0,0
sn_001185,product B,V1E2,po_003146,po_003144,3614,1,10958,0,0,0,0,0,0,0,0,0,0
sn_001186,product B,V1E2,po_003147,MFG,5962,0,5962,0,0,0,0,1,0,0,0,0,0
sn_001186,product B,V1E2,po_003148,po_003147,5322,1,11234,0,0,0,0,0,0,0,0,0,0
sn_001187,product B,V1E2,po_003149,MFG,11234,1,11234,0,0,0,0,0,0,0,0,0,0
sn_001188,product B,V1E2,po_003150,MFG,11234,1,11234,0,0,0,0,0,0,0,0,0,0
sn_001189,product B,V1E2,po_003151,MFG,3526,0,3526,0,0,0,0,1,0,0,0,0,0
sn_001189,product B,V1E2,po_003152,po_003151,6682,0,10158,0,0,0,0,1,0,0,0,0,0
sn_001189,product B,V1E3,po_003153,po_003152,1114,1,11222,0,0,0,0,0,0,0,0,0,0
sn_001190,product B,V1E2,po_003154,MFG,11206,1,11206,0,0,0,0,0,0,0,0,0,0
sn_001191,product B,V1E2,po_003155,MFG,3462,0,3462,0,1,0,0,0,1,1,0,0,0
sn_001191,product B,V1E2,po_003156,po_003155,4434,0,7846,0,0,0,0,1,0,0,0,0,0
sn_001191,product B,V1E3,po_003157,po_003156,3378,1,11174,0,0,0,0,0,0,0,0,0,0
sn_001192,product B,V1E2,po_003158,MFG,4362,0,4362,0,0,0,0,1,0,0,0,0,0
sn_001192,product B,V1E2,po_003159,po_003158,6918,1,11230,0,0,0,0,0,0,0,0,0,0
